tanggal_gabungan,product,kategori,batch,umur,region,kategori_kesibukan,kategori_pekerjaan,combined,motivation_cloud,channel_clean
2025-08-23,UI/UX,JCJC+,32.0,27.0,jabodetabek,Job seeker,Job Seeker / Unemployed,"Sebelumnya sudah ada ketertarikan dibidang UIUX Design, sehingga ingin mendalami dan improve ilmu serta skill dibidang tersebut dan ada rencana berkarir juga dibidang tersebut. Oleh karena itu, tertarik mengikuti bootcamp agar bisa mendapat pendampingan dan fasilitas yang bisa support penuh proses belajar dan persiapan karirnya secara maksimal Harga affordable dan fasilitas (memilih Dibimbing karena harganya lebih affordable dan fasilitasnya juga bisa support kebutuhannya yang ingin memperdalam ilmu serta skill dan persiapan karir dibidang UIUX Design tersebut)",tari bidang uiux design dalam improve ilmu skill bidang rencana berkarir bidang tarik ikut bootcamp damping fasilitas support penuh proses ajar siap karirnya maksimal harga affordable fasilitas pilih bimbing harga affordable fasilitas support butuh dalam ilmu skill siap karir bidang uiux design,other
2025-08-23,Business Intelligence,CAJC,19.0,19.0,outside_java,Job seeker,Job Seeker / Unemployed,"Ingin switch career ke bidang business intelligence karena merasa pekerjaan saat ini stuck (tidak ada jenjang karir) dan ingin berjuliah juga di jurusan bisnis jadi supaya memiliki pengalaman belajar dulu supaya ketika kuliah tidak kaget Silabusnya yang sangat lengkap dan harga cukup afordable (melihat silabusnya langsung tertarik karena sangat detail dan juga jelas, lalu harga bootcamp dibimbing juga tergolong afforadable jadi sesuai dengan kebutuhan dan keinginannya)",switch career bidang business intelligence kerja stuck jenjang karir berjuliah jurus bisnis milik alam ajar kuliah kaget silabus lengkap harga afordable silabus langsung tarik detail harga bootcamp bimbing golong afforadable sesuai butuh ingin,instagram
2025-08-23,Back End Golang,JCJC+,5.0,23.0,outside_java,Pekerja,Freelancer / Part-Time,"Sudah ada background mengenai bidang yang relevan dengan back end, oleh karena itu tertarik untuk mendalami bidang back end tersebut, sekaligus improve ilmu ataupun skill sebagai bentuk persiapan karirnya. Berdasarkan hal tersebut tertarik mengikuti bootcamp untuk bisa memperoleh fasilitas dan pendampingan yang profesional dan terarah untuk proses belajar dan persiapan karirnya, terutama adanya fasilitas job connector yang membuatnya berminat untuk mengikuti bootcamp ini Rekomendasi teman, harga affordable dan fasilitas (memilih Dibimbing karena mendapatkan rekomendasi dari temannya atas nama kak Abdi Maulana yang merupakan alumni bootcamp cyber security Dibimbing. Selain itu, tertarik juga dari segi harga yang affordable dan fasilitas bootcamp yang bisa support kebutuhannya)",background bidang relevan back end tarik dalam bidang back end improve ilmu skill bentuk siap karirnya dasar tarik ikut bootcamp oleh fasilitas damping profesional arah proses ajar siap karirnya fasilitas job connector buat minat ikut bootcamp rekomendasi teman harga affordable fasilitas pilih bimbing rekomendasi teman nama kak abdi maulana alumni bootcamp cyber security bimbing tarik segi harga affordable fasilitas bootcamp support butuh,referral
2025-08-23,Finance & Accounting,JCJC+,2.0,22.0,outside_java,Fresh Graduate,Job Seeker / Unemployed,"Sebelumnya sudah ada backgriund dibidang akuntansi dan saat ini ingin bisa bekerja dibidang tersebut, tetapi merasa bahwa ilmu tentang bidang tersebut masih perlu untuk diimprove. Oleh karena itu, tertarik untuk mengikuti bootcamp agar bisa mendapatkan pendampingan dan fasilitas yang bisa support kebutuhannya tersebut, yakni ingin belajar dan sedang mempersiapkan karirnya Fasilitas job connector & internship (memilih Dibimbing karena tertarik dengan fasilitas job connector dan internshipnya yang bisa memaksimalkan CV dan portfolionya)",backgriund bidang akuntansi bidang ilmu bidang diimprove tarik ikut bootcamp damping fasilitas support butuh ajar karirnya fasilitas job connector internship pilih bimbing tarik fasilitas job connector internshipnya maksimal cv portfolionya,influencer
2025-08-23,Fullstack Web-Dev,CAJC,1.0,21.0,jabodetabek,Job seeker,Job Seeker / Unemployed,Tertarik ikut bootcamp FWD karena saat di sekolah sudah belajar tentang IT dan saat ini tertarik memperdalam materi terkait website dan juga ingin mengasah skillnya Fasilitansya lengkap dan benefitnya sesuai dengan kebutuhannya (ketika melihat silabusnya langsung tertarik karena materinya cukup padat dan benefitnya sangat sesuai yaitu ada penyaluran kerjanya),tarik bootcamp fwd sekolah ajar it tarik dalam materi kait website asah skillnya fasilitansya lengkap benefitnya sesuai butuh silabus langsung tarik materi padat benefitnya sesuai salur kerja,other
2025-08-24,Data Science,JCJC+,39.0,26.0,jabodetabek,Pekerja,Private Employee,"Saat kuliah S2 di business intelligence & analyst lebih banyak teori, sehingga saat ini ingin belajar secara praktisnya dan ingin berkarir di bidang data khususnya diluar negeri Harga cukup affordable dan HPHCnya luas (setelah compare dengan Revou, lebih cocok dengan dibimbing karena harganya afoordable dan juga ada HPHC dibimbing diluar negeri jadi sangat tertarik karena ingin bekerja diluar negeri)",kuliah s business intelligence analyst teori ajar praktis berkarir bidang data luar negeri harga affordable hphcnya luas compare revou cocok bimbing harga afoordable hphc bimbing luar negeri tarik luar negeri,instagram
2025-08-24,Digital Marketing,JCJC+,32.0,24.0,outside_java,Pekerja,Private Employee,"Adanya keinginan untuk membangun bisnis agency creative di kota Palu yang masih awam tentang digital marketing, sehingga ingin mempelajari dan mendalami bidang digital marketing untuk bisa memperoleh ilmu dan skill yang maksimal untuk bisa diimplementasikan di bisnisnya tersebut. Oleh karena itu, tertarik mengikuti bootcamp untuk bisa mendapat pendampingan dan fasilitas yang profesional dan bisa support kebutuhannya tersebut) Pelayanan fast respon, silabus dan harga affordable (memilih Dibimbing karena setelah compare dengan platform lainnya, yakni Revou, Purwadika & Rakamin, pelayanan Dibimbing lebih fast respon dan itu membuatkan mengetahui silabus yang ternyata sesuai dengan kebutuhannya dan dari segi untuk Dibimbing juga affordable, sehingga memutuskan untuk ambil Dibimbing)",bangun bisnis agency creative kota palu awam digital marketing ajar dalam bidang digital marketing oleh ilmu skill maksimal implementasi bisnis tarik ikut bootcamp damping fasilitas profesional support butuh layan fast respon silabus harga affordable pilih bimbing compare platform revou purwadika rakamin layan bimbing fast respon buat silabus sesuai butuh segi bimbing affordable putus ambil bimbing,instagram
2025-08-24,Product Management,JCJC+,17.0,24.0,jabodetabek,Pekerja,Freelancer / Part-Time," Harga sesuai budget dan fiturnya sangat lengkap (setelah compare dengan revou dan myskill, akhirnya tertarik dengan dibimbing karena harga bootcamp di dibimbing lebih affordable jadi sesuai budget yang ada. Selain itu tertarik karena fiturnya lengkap)",harga sesuai budget fiturnya lengkap compare revou myskill tarik bimbing harga bootcamp bimbing affordable sesuai budget tarik fiturnya lengkap,instagram
2025-08-24,Quality Assurance,JCJC+,2.0,23.0,jabodetabek,Pekerja,Private Employee,"Adanya keinginan untuk switch career dibidang quality assurance, sehingga tertarik mengikuti bootcamp untuk bisa mendapatkan pendampingan belajar dan failitas yang support untuk switch careernya Silabus, fasilitas job connector dan internship, serta guarantee (memilih Dibimbing karena tertarik dengan silabus yang lengkap dan fasilitas job connector serta internship yang bisa membuatnya improve CV ataupun portfolio untuk switch careernya. Selain itu, adanya guarantee job connector yang menjadi alasan memilih bootcamp di Dibimbing)",switch career bidang quality assurance tarik ikut bootcamp damping ajar failitas support switch careernya silabus fasilitas job connector internship guarantee pilih bimbing tarik silabus lengkap fasilitas job connector internship buat improve cv portfolio switch careernya guarantee job connector alas pilih bootcamp bimbing,instagram
2025-08-24,Fullstack Web-Dev,CAJC,1.0,21.0,jabodetabek,Pekerja,Private Employee,Tertarik dengan dunia per-codingan dan ingin belajar melalui bootcamp ini karena termotivasi saudaranya yang bekerja di bidang coding mempunyai career yang bagus Harga bootcampnya lebih murah (setelah membandingkan dengan Hackative akhirnya lebih pilih dibimbing karena hargnya lebih affordable dan sesuai dengan budget),tarik dunia codingan ajar bootcamp motivasi saudara bidang coding career bagus harga bootcampnya murah banding hackative pilih bimbing hargnya affordable sesuai budget,youtube
2025-08-24,Fullstack Web-Dev,CAJC,1.0,37.0,outside_java,Pekerja,Private Employee,"Saat ini sudah bekerja, tetapi ingin switch career dibidang full stack web development yang bisa menambah opportunitynya untuk memperoleh pekerjaan yang bisa bersistem remote / WFH atau yang dekat dengan keluarga. Oleh karena itu, tertarik mengikuti bootcamp agar bisa mendapatkan fasilitas dan pendampingan yang profesional dan bisa support untuk proses belajar dan persiapan karirnya untuk switch career Fasilitas job connector (memilih Dibimbing karena setelah compare dengan platform lainnya, yakni Revou lebih memilih Dibimbing karena saat mengikuti kelas gratis di Revou kurang cocok dan saat mengetahui Dibimbing dari rekomendasi AI lebih tertaeik Dibimbing karena ada fasilitas job connector)",switch career bidang full stack web development tambah opportunitynya oleh kerja sistem remote wfh keluarga tarik ikut bootcamp fasilitas damping profesional support proses ajar siap karirnya switch career fasilitas job connector pilih bimbing compare platform revou pilih bimbing ikut kelas gratis revou cocok bimbing rekomendasi ai tertaeik bimbing fasilitas job connector,referral
2025-08-25,UI/UX,JCJC+,32.0,24.0,java_non_jabodetabek,Pekerja,Freelancer / Part-Time,"Sebelumnya sudah familiar secara dengan bidang design dan UIUX, tetapi ingin lebih mendalami bidang UIUX dan ada rencana untuk berkarir dibidang tersebut. Oleh karena itu, tertarik untuk mengikuti bootcamp ini agar bisa mendapatkan pendampingan dan fasilitas profesional yang bisa support proses belajar dan persiapan karirnya Fasilitas job connector dan harga affordable (memilih Dibimbing dikarenakan tertarik pada fasilitas job connector dan harganya yang affordable)",familiar bidang design uiux dalam bidang uiux rencana berkarir bidang tarik ikut bootcamp damping fasilitas profesional support proses ajar siap karirnya fasilitas job connector harga affordable pilih bimbing tarik fasilitas job connector harga affordable,referral
2025-08-25,Cyber Security,CAJC,4.0,22.0,outside_java,Mahasiswa,Student,"Sebelumnya sudah belajar bidang cyber security saat semester 1 dan 2 tetapi merasa kurang maksimal, sehingga ingin mendalami bidang tersebut, karena sudah tertarik dan ada rencana karir dibidang cyber security ketika lulius kuliah. Oleh karena itu, tertarik mengikuti bootcamp untuk bisa memperoleh pendampingan belajar dan fasilitas yang juga support proses belajarnya yang lebih terarah dan maksimal Silabus (memilih Dibimbing karena dari silabusnya sudah sesuai dengan kebutuhan ilmu dan skill yang sedang dicarinya, yakni ada tools yang ingin dia pelajari juga)",ajar bidang cyber security semester maksimal dalam bidang tarik rencana karir bidang cyber security lulius kuliah tarik ikut bootcamp oleh damping ajar fasilitas support proses ajar arah maksimal silabus pilih bimbing silabus sesuai butuh ilmu skill cari tools ajar,influencer
2025-08-25,Quality Assurance,JCJC+,2.0,32.0,java_non_jabodetabek,Mahasiswa,Student,"Sebelumnya sudah familiar dengan bidang QA karena kuliahnya di program studi yang relevan. Selain itu, sudah pernah internship dibidang QA, tetapi ingin lebih belajar mendalami dan improve ilmu serta skill dibidang tersebut melalui bootcamp ini yang silabus dan fasilitasnya sesuai dengan kebutuhannya Silabus, jangka waktu bootcamp dan event (memilih Dibimbing karena tertarik dengan silabus atau materi yang akan dipelajari. Kemudian, janga waktu bootcamp yang menurutnya lebih panjang sehingga bisa belajar dengan maksimal. Selain itu, sudah pernah event-event di Dibimbing, terutama event launching QA Engineer di Dibimbing, sehingga sudah mengetahui sistem belajarnya dan mentor atau pihak-pihak bootcamp yang terlibat atau support penuh untuk proses belajar tersebut)",familiar bidang qa kuliah program studi relevan internship bidang qa ajar dalam improve ilmu skill bidang bootcamp silabus fasilitas sesuai butuh silabus jangka bootcamp event pilih bimbing tarik silabus materi ajar janga bootcamp turut ajar maksimal event event bimbing event launching qa engineer bimbing sistem ajar mentor bootcamp libat support penuh proses ajar,instagram
2025-08-25,Human Resource,CAJC,10.0,21.0,outside_java,Mahasiswa,Student,"Kenapa tertarik untuk mengikuti HR karena background S1 yang bakal lulus awal september psychology karena backgroud ini tertarik ke work psychology dimana berdekatan dengan HR management yang membuatnya tertarik dan ingin menimpa career di bidang HR harapannya apa yang bisa dia pelajari di perkuliahan lebih banyak teori dibandingkan practical dan di bootcamp ini ingin lebih dapat wawasan terkait bidang HR lebih kaya lagi lebih aplikatif mempersiapkan dia di dunia kerja hopefully di job connector + bisa dapat kesempatan disalurkan kerja juga serta dari awal memang sudah yang di program ini tidak berpikir ke program lain, sehingga tujuan utamanya selain untuk mengembangkan skill sebelumnya untuk menunjang career kedepannya di bidang ini Kurikulum dan benefit (kenapa memilih Dibimbing karena dari benefit yang diberikan seperti kurikulum senang dengan job connector + diajarkan dari bassic dan extra kelas excel sudah yakin memilih Dibimbing serta belum dicompare dengan platform lain)",tarik ikut hr background s lulus september psychology backgroud tarik work psychology mana dekat hr management buat tarik timpa career bidang hr harap ajar kuliah teori banding practical bootcamp wawas kait bidang hr kaya aplikatif dunia kerja hopefully job connector sempat salur kerja program pikir program tuju utama kembang skill tunjang career depan bidang kurikulum benefit pilih bimbing benefit kurikulum senang job connector ajar bassic extra kelas excel pilih bimbing dicompare platform,instagram
